location_name,year_id,spending,mean_val
Utah,2014,5825,28.395151182
Utah,2015,6112,28.347911016
Utah,2016,6398,29.355499144
Utah,2017,6628,32.637456618
Utah,2018,7008,44.820672532
Utah,2019,7193,83.038694718
Vermont,1999,4033,9.6321065736
Vermont,2000,4398,7.326852539
Vermont,2001,4792,7.0164180142
Vermont,2002,5260,8.1732536678
Vermont,2003,5840,9.233620526800001
Vermont,2004,6233,10.2246477106
Vermont,2005,6665,11.7736805642
Vermont,2006,7304,14.2296313048
Vermont,2007,7654,18.3399372364
Vermont,2008,7972,23.085172254800003
Vermont,2009,8464,23.813881293199998
Vermont,2010,8850,20.9566658872
Vermont,2011,9209,17.104784905800003
Vermont,2012,9679,15.1371175048
Vermont,2013,10247,14.583191818
Vermont,2014,10589,14.536700488600001
Vermont,2015,11010,14.5471548064
Vermont,2016,11246,14.595981751
Vermont,2017,11521,14.3834381224
Vermont,2018,11797,14.2941915056
Vermont,2019,12159,14.0619178532
Virginia,1999,3354,13.4083634172
Virginia,2000,3661,12.4647630316
Virginia,2001,3850,11.658681438
Virginia,2002,4194,12.0359694668
Virginia,2003,4550,13.3015595674
Virginia,2004,4877,14.6193128274
Virginia,2005,5178,15.544632302
Virginia,2006,5484,16.140473235600002
Virginia,2007,5803,16.7383112028
Virginia,2008,6098,17.6900059518
Virginia,2009,6414,19.1210436452
Virginia,2010,6548,20.1690440986
Virginia,2011,6790,19.8786433662
Virginia,2012,7045,20.0721901374
Virginia,2013,7192,22.124735448
Virginia,2014,7449,26.4355744516
Virginia,2015,7750,31.3606876538
Virginia,2016,7987,36.289459516
Virginia,2017,8176,38.873220158
Virginia,2018,8425,37.607031924
Virginia,2019,8826,35.27939937
Washington,1999,3641,14.5215875648
Washington,2000,3863,14.7058665642
Washington,2001,4168,15.8062773344
Washington,2002,4541,17.5176030502
Washington,2003,4882,19.600948616
Washington,2004,5130,22.535008064
Washington,2005,5462,26.676360226
Washington,2006,5754,28.395363602
Washington,2007,6157,26.294421794
Washington,2008,6489,22.242918418
Washington,2009,6805,20.983229886
Washington,2010,6912,22.4684776
Washington,2011,7022,25.628938794
Washington,2012,7333,27.264977382
Washington,2013,7356,27.147995448
Washington,2014,7602,26.026796326
Washington,2015,7904,26.202346012
Washington,2016,8097,28.003392684
Washington,2017,8278,32.050568232
Washington,2018,8588,42.123908536
Washington,2019,8964,66.019848954
West Census Region,1999,3423.5384615384614,15.5810535316
West Census Region,2000,3666.3076923076924,13.479671984
West Census Region,2001,3970.6153846153848,14.154631706
West Census Region,2002,4318.076923076923,17.625895316
West Census Region,2003,4628.923076923077,22.272028044
West Census Region,2004,4916.307692307692,26.329740824
West Census Region,2005,5274.7692307692305,29.416582548
West Census Region,2006,5572.076923076923,30.443842698
West Census Region,2007,5917.615384615385,28.894748482
West Census Region,2008,6155.692307692308,25.750263148000002
West Census Region,2009,6355.153846153846,24.627638428
West Census Region,2010,6529.538461538462,25.6179889
West Census Region,2011,6703.076923076923,28.023869424
West Census Region,2012,6948.307692307692,29.962371696
West Census Region,2013,7079.076923076923,31.37494874
West Census Region,2014,7412.076923076923,32.428843512
West Census Region,2015,7835.615384615385,33.086567466000005
West Census Region,2016,8119.7692307692305,33.290538722
West Census Region,2017,8436.76923076923,33.757564554
West Census Region,2018,8761.923076923076,35.785317156
West Census Region,2019,9142.076923076924,40.042726462
West Virginia,1999,4221,10.1834897704
West Virginia,2000,4458,11.4104783542
West Virginia,2001,4872,11.6981500742
West Virginia,2002,5250,11.9978811992
West Virginia,2003,5628,12.6208185418
West Virginia,2004,6013,13.179996435
West Virginia,2005,6385,13.2393424394
West Virginia,2006,6707,12.9151125892
West Virginia,2007,7089,12.8226229168
West Virginia,2008,7311,13.352138912800001
West Virginia,2009,7748,14.2988240734
West Virginia,2010,7920,15.2279809788
West Virginia,2011,8210,15.6908589196
West Virginia,2012,8712,16.236176226399998
West Virginia,2013,8891,17.2883463682
West Virginia,2014,9385,18.7868512684
West Virginia,2015,9947,19.959783386799998
West Virginia,2016,10488,20.5511991984
West Virginia,2017,11017,20.6506368714
West Virginia,2018,11337,21.7577022458
West Virginia,2019,11951,24.7837772086
Wisconsin,1999,4001,8.98401372
Wisconsin,2000,4314,7.339258314
Wisconsin,2001,4744,7.569282663
Wisconsin,2002,5085,9.8878377168
Wisconsin,2003,5411,12.4904429692
Wisconsin,2004,5766,14.5959821962
Wisconsin,2005,6139,16.2958026094
Wisconsin,2006,6553,17.0050729652
Wisconsin,2007,6883,16.946120540400003
Wisconsin,2008,7148,16.4949062672
Wisconsin,2009,7441,16.820769212
Wisconsin,2010,7605,18.1613888794
Wisconsin,2011,7825,20.1540479558
Wisconsin,2012,7906,21.8481824346
Wisconsin,2013,7984,23.1780275556
Wisconsin,2014,8371,24.155214282
Wisconsin,2015,8654,24.518199352
Wisconsin,2016,8809,23.852614598
Wisconsin,2017,9019,22.742807914
Wisconsin,2018,9244,21.593414392
Wisconsin,2019,9652,20.1881322594
Wyoming,1999,3606,21.423238002599998
Wyoming,2000,3964,17.854712716599998
Wyoming,2001,4275,17.6995747364
Wyoming,2002,4706,20.5061083732
Wyoming,2003,5003,24.841344922
Wyoming,2004,5282,30.751877604
Wyoming,2005,5686,39.935021307999996
Wyoming,2006,6154,47.143333112
Wyoming,2007,6560,46.341225824
Wyoming,2008,6796,38.437365186
Wyoming,2009,6943,33.872121108
Wyoming,2010,7244,32.16657127
Wyoming,2011,7482,30.85354084
Wyoming,2012,7749,30.243664618
Wyoming,2013,7845,31.90792481
Wyoming,2014,8269,36.018916684
Wyoming,2015,8652,40.738771672
Wyoming,2016,8976,45.796471726
Wyoming,2017,9496,50.042846896
Wyoming,2018,9787,54.454258302
Wyoming,2019,10111,55.127296898
