state,year,spending,mean_val,AverageAge,Region
Rhode Island,2013,9016,15.203980147,28.215746624305,Northeast
Rhode Island,2014,9484,16.173850184600003,28.4235624123422,Northeast
Rhode Island,2015,9914,16.060047482,28.7075266693007,Northeast
Rhode Island,2016,10159,14.8629684912,28.7430611423974,Northeast
Rhode Island,2017,10290,13.5015670654,30.0018062768119,Northeast
Rhode Island,2018,10464,13.9814697406,N/A,Northeast
Rhode Island,2019,10988,16.4677518174,N/A,Northeast
South Carolina,1999,3621,16.4171024346,N/A,South
South Carolina,2000,3848,15.2670389514,24.6949766178911,South
South Carolina,2001,4222,15.6576600982,N/A,South
South Carolina,2002,4547,15.6826688516,N/A,South
South Carolina,2003,4836,16.11133529,N/A,South
South Carolina,2004,5128,16.9111013436,N/A,South
South Carolina,2005,5408,18.01878611,25.3101466807803,South
South Carolina,2006,5675,19.713665788,25.2639287765652,South
South Carolina,2007,5915,22.4712804936,25.3084738434933,South
South Carolina,2008,6158,26.5262919132,25.3871396895787,South
South Carolina,2009,6338,29.858879458,25.5294026377036,South
South Carolina,2010,6507,31.128725448,25.7241631459214,South
South Carolina,2011,6638,30.217647094,25.9705532926001,South
South Carolina,2012,6785,30.505388278,26.1626184323859,South
South Carolina,2013,6918,32.55887322,26.427057576828,South
South Carolina,2014,7210,35.864389968,26.6620196604111,South
South Carolina,2015,7446,38.396525858,26.8642186936124,South
South Carolina,2016,7669,40.570934972,27.1150992394732,South
South Carolina,2017,7855,42.9907093,28.7027559055118,South
South Carolina,2018,7975,44.499631648,N/A,South
South Carolina,2019,8345,43.870824826,N/A,South
South Census Region,1999,3905.6470588235297,16.068643034,N/A,NA
South Census Region,2000,4130.705882352941,15.1881220184,N/A,NA
South Census Region,2001,4443.588235294118,15.6530138342,N/A,NA
South Census Region,2002,4784.176470588235,16.9508458834,N/A,NA
South Census Region,2003,5138.941176470588,18.5542599022,N/A,NA
South Census Region,2004,5484.117647058823,19.916538608,N/A,NA
South Census Region,2005,5805.705882352941,20.839637342,N/A,NA
South Census Region,2006,6125.529411764706,21.61867289,N/A,NA
South Census Region,2007,6436,22.764945472,N/A,NA
South Census Region,2008,6668.35294117647,24.70170481,N/A,NA
South Census Region,2009,6934.588235294118,27.081642107999997,N/A,NA
South Census Region,2010,7103.64705882353,29.246891962,N/A,NA
South Census Region,2011,7295.588235294118,30.893692534,N/A,NA
South Census Region,2012,7534.117647058823,32.924797756000004,N/A,NA
South Census Region,2013,7660,35.706806792,N/A,NA
South Census Region,2014,8024.64705882353,38.980634324,N/A,NA
South Census Region,2015,8401.35294117647,40.902691456,N/A,NA
South Census Region,2016,8703.941176470587,41.32710548,N/A,NA
South Census Region,2017,9004.470588235294,40.793558202,N/A,NA
South Census Region,2018,9233,39.675134292,N/A,NA
South Census Region,2019,9611,37.531067592,N/A,NA
South Dakota,1999,3935,20.0491405382,N/A,Midwest
South Dakota,2000,4157,18.074498619,25.909509202454,Midwest
South Dakota,2001,4374,17.1297694892,N/A,Midwest
South Dakota,2002,4836,18.1864707242,N/A,Midwest
South Dakota,2003,5182,19.653908735,N/A,Midwest
South Dakota,2004,5414,21.906426758,N/A,Midwest
South Dakota,2005,5887,26.03375853,26.4733656174334,Midwest
South Dakota,2006,6267,29.676303394,26.4263435349246,Midwest
South Dakota,2007,6591,31.88772001,26.2708933717579,Midwest
South Dakota,2008,6969,32.502490164,26.3954058876004,Midwest
South Dakota,2009,7372,35.015601392,26.428897338403,Midwest
South Dakota,2010,7766,41.00642395,26.6070075757576,Midwest
South Dakota,2011,8154,49.363169446,26.7670202659911,Midwest
South Dakota,2012,8452,52.061071438,26.810530482977,Midwest
South Dakota,2013,8674,49.93332863,27.1150103684798,Midwest
South Dakota,2014,9103,47.106316268,27.3438859352344,Midwest
South Dakota,2015,9627,44.988884766,27.3772479126525,Midwest
South Dakota,2016,10046,44.012676,27.5817764667322,Midwest
South Dakota,2017,10440,46.839615278,27.7718666219839,Midwest
South Dakota,2018,11086,51.069718546,N/A,Midwest
South Dakota,2019,11627,53.013817538,N/A,Midwest
Tennessee,1999,3827,19.6916506862,N/A,South
Tennessee,2000,4086,19.7710215158,24.5361803084223,South
Tennessee,2001,4470,20.627684166,N/A,South
Tennessee,2002,4688,19.5061459992,N/A,South
Tennessee,2003,5085,19.7045670852,N/A,South
Tennessee,2004,5500,20.7920185188,N/A,South
Tennessee,2005,5765,21.337183904,24.9767247915087,South
Tennessee,2006,5958,22.279642273,25.0346062052506,South
Tennessee,2007,6231,25.5627896384,25.0615225730304,South
Tennessee,2008,6310,33.2349860012,25.1170340380867,South
Tennessee,2009,6497,40.790307188,25.2766260484254,South
Tennessee,2010,6630,43.67068223,25.5268718801997,South
Tennessee,2011,6738,42.672029144,25.7102455546147,South
Tennessee,2012,7011,44.2768681,25.8631921824104,South
Tennessee,2013,7128,48.505610172,26.113751973338,South
Tennessee,2014,7418,54.375642856,26.2783414975507,South
Tennessee,2015,7806,57.593960167999995,26.4678310461593,South
Tennessee,2016,8065,57.562613742,26.7013952634478,South
Tennessee,2017,8485,56.086845464,26.808875629312,South
Tennessee,2018,8565,56.278010856,N/A,South
Tennessee,2019,8827,57.133386588,N/A,South
Texas,1999,3470,16.755164594,N/A,South
Texas,2000,3639,14.87035074,24.8583779077,South
Texas,2001,3924,15.1779257542,N/A,South
Texas,2002,4251,17.8918688506,N/A,South
Texas,2003,4445,21.72234798,N/A,South
Texas,2004,4660,24.682462646,N/A,South
Texas,2005,5046,25.68486901,25.419267822736,South
Texas,2006,5275,26.3818064126,25.2900763358779,South
Texas,2007,5497,28.029396822,25.319852003062,South
Texas,2008,5741,31.000846764,25.3767212262925,South
Texas,2009,5973,34.861053712,25.5051553294055,South
Texas,2010,6111,39.293682562,25.7200824332007,South
Texas,2011,6259,43.331391522,25.9715227817746,South
Texas,2012,6475,45.61910203,26.156440316687,South
Texas,2013,6510,46.081585974,26.3469166408429,South
Texas,2014,6825,44.778064008,26.6016627078385,South
Texas,2015,7217,42.7590383,26.8073143225391,South
Texas,2016,7393,40.706809852,27.0236745581861,South
Texas,2017,7572,38.406416128,27.1614711033275,South
Texas,2018,7711,35.106245976,N/A,South
Texas,2019,8028,29.651199432,N/A,South
Utah,1999,2775,15.4706245074,N/A,West
Utah,2000,3027,13.2984274532,26.5466859185919,West
Utah,2001,3285,13.76538742,N/A,West
Utah,2002,3619,16.490570318,N/A,West
Utah,2003,3873,20.3570877,N/A,West
Utah,2004,4158,24.784686578,N/A,West
Utah,2005,4428,30.096670102,27.0247675870681,West
Utah,2006,4635,32.53182032,26.9000815660685,West
Utah,2007,4863,30.842577798,26.8737054472091,West
Utah,2008,5021,26.909236878,26.9225208020734,West
Utah,2009,5099,26.017284648,27.1440373563218,West
Utah,2010,5133,28.143788934,27.3068556855686,West
Utah,2011,5280,30.860436999999997,27.5160764212488,West
Utah,2012,5474,30.901094024,27.6159217877095,West
Utah,2013,5554,29.636343992,27.7717184527584,West
Utah,2014,5825,28.395151182,27.8705064706822,West
Utah,2015,6112,28.347911016,28.0236354775828,West
Utah,2016,6398,29.355499144,28.2000669680228,West
Utah,2017,6628,32.637456618,28.1950573698146,West
Utah,2018,7008,44.820672532,N/A,West
Utah,2019,7193,83.038694718,N/A,West
Vermont,1999,4033,9.6321065736,N/A,Northeast
Vermont,2000,4398,7.326852539,26.5432447710571,Northeast
Vermont,2001,4792,7.0164180142,N/A,Northeast
Vermont,2002,5260,8.1732536678,N/A,Northeast
Vermont,2003,5840,9.2336205268,N/A,Northeast
Vermont,2004,6233,10.2246477106,N/A,Northeast
Vermont,2005,6665,11.7736805642,27.1239035087719,Northeast
Vermont,2006,7304,14.2296313048,27.2495967019179,Northeast
Vermont,2007,7654,18.3399372364,27.0930774748924,Northeast
Vermont,2008,7972,23.085172254800003,27.1236273792094,Northeast
Vermont,2009,8464,23.8138812932,27.4774740084713,Northeast
Vermont,2010,8850,20.9566658872,27.6993133702079,Northeast
Vermont,2011,9209,17.104784905800003,27.6238039445421,Northeast
Vermont,2012,9679,15.1371175048,27.8005350772889,Northeast
Vermont,2013,10247,14.583191818,28.1280241935484,Northeast
Vermont,2014,10589,14.5367004886,28.3155524419536,Northeast
Vermont,2015,11010,14.5471548064,28.6769633507853,Northeast
Vermont,2016,11246,14.595981751,28.8575737987503,Northeast
Vermont,2017,11521,14.3834381224,29.1499440089586,Northeast
Vermont,2018,11797,14.2941915056,N/A,Northeast
Vermont,2019,12159,14.0619178532,N/A,Northeast
Virginia,1999,3354,13.4083634172,N/A,South
Virginia,2000,3661,12.4647630316,25.8208868144691,South
Virginia,2001,3850,11.658681438,N/A,South
Virginia,2002,4194,12.0359694668,N/A,South
Virginia,2003,4550,13.3015595674,N/A,South
Virginia,2004,4877,14.6193128274,N/A,South
Virginia,2005,5178,15.544632302,26.4868692829743,South
Virginia,2006,5484,16.140473235600002,26.5418110918544,South
Virginia,2007,5803,16.7383112028,26.5682143880768,South
Virginia,2008,6098,17.6900059518,26.7248137108793,South
Virginia,2009,6414,19.1210436452,26.8830440792505,South
Virginia,2010,6548,20.1690440986,27.0929752066116,South
Virginia,2011,6790,19.8786433662,27.3511212964479,South
Virginia,2012,7045,20.0721901374,27.5272125723739,South
Virginia,2013,7192,22.124735448,27.7081299444538,South
Virginia,2014,7449,26.4355744516,28.047108454913,South
Virginia,2015,7750,31.3606876538,28.1524411974341,South
Virginia,2016,7987,36.289459516,28.3816605839416,South
Virginia,2017,8176,38.873220158,28.4606805293006,South
Virginia,2018,8425,37.607031924,N/A,South
Virginia,2019,8826,35.27939937,N/A,South
Washington,1999,3641,14.5215875648,N/A,West
Washington,2000,3863,14.7058665642,25.6581208620932,West
Washington,2001,4168,15.8062773344,N/A,West
Washington,2002,4541,17.5176030502,N/A,West
Washington,2003,4882,19.600948616,N/A,West
Washington,2004,5130,22.535008064,N/A,West
Washington,2005,5462,26.676360226,26.3844175491679,West
Washington,2006,5754,28.395363602,26.4195444526084,West
Washington,2007,6157,26.294421794,26.3762139440499,West
Washington,2008,6489,22.242918418,26.4698477751756,West
Washington,2009,6805,20.983229886,26.6659315589354,West
Washington,2010,6912,22.4684776,26.9568,West
Washington,2011,7022,25.628938794,27.1090109173863,West
Washington,2012,7333,27.264977382,27.3335840855901,West
Washington,2013,7356,27.147995448,27.5718002081165,West
Washington,2014,7602,26.026796326,27.7674782608696,West
Washington,2015,7904,26.202346012,27.980395651399,West
Washington,2016,8097,28.003392684,28.1380407124682,West
Washington,2017,8278,32.050568232,29.6709355328847,West
Washington,2018,8588,42.123908536,N/A,West
Washington,2019,8964,66.019848954,N/A,West
West Census Region,1999,3423.5384615384614,15.5810535316,N/A,NA
West Census Region,2000,3666.307692307693,13.479671984,N/A,NA
West Census Region,2001,3970.6153846153848,14.154631706,N/A,NA
West Census Region,2002,4318.076923076923,17.625895316,N/A,NA
West Census Region,2003,4628.923076923077,22.272028044,N/A,NA
West Census Region,2004,4916.307692307692,26.329740824,N/A,NA
West Census Region,2005,5274.7692307692305,29.416582548,N/A,NA
West Census Region,2006,5572.076923076923,30.443842698,N/A,NA
West Census Region,2007,5917.615384615385,28.894748482,N/A,NA
West Census Region,2008,6155.692307692308,25.750263148,N/A,NA
West Census Region,2009,6355.153846153846,24.627638428,N/A,NA
West Census Region,2010,6529.538461538462,25.6179889,N/A,NA
West Census Region,2011,6703.076923076923,28.023869424,N/A,NA
West Census Region,2012,6948.307692307692,29.962371696,N/A,NA
West Census Region,2013,7079.076923076923,31.37494874,N/A,NA
West Census Region,2014,7412.076923076923,32.428843512,N/A,NA
West Census Region,2015,7835.615384615385,33.086567466000005,N/A,NA
West Census Region,2016,8119.7692307692305,33.290538722,N/A,NA
West Census Region,2017,8436.76923076923,33.757564554,N/A,NA
West Census Region,2018,8761.923076923076,35.785317156,N/A,NA
West Census Region,2019,9142.076923076924,40.042726462,N/A,NA
West Virginia,1999,4221,10.1834897704,N/A,South
West Virginia,2000,4458,11.4104783542,24.5671936758893,South
West Virginia,2001,4872,11.6981500742,N/A,South
West Virginia,2002,5250,11.9978811992,N/A,South
West Virginia,2003,5628,12.6208185418,N/A,South
West Virginia,2004,6013,13.179996435,N/A,South
West Virginia,2005,6385,13.2393424394,25.1616862326574,South
West Virginia,2006,6707,12.9151125892,25.156129933636,South
West Virginia,2007,7089,12.8226229168,25.1301403798514,South
West Virginia,2008,7311,13.3521389128,25.0721570627231,South
West Virginia,2009,7748,14.2988240734,24.9945110623206,South
West Virginia,2010,7920,15.2279809788,25.1667816488444,South
West Virginia,2011,8210,15.6908589196,25.2325541423169,South
West Virginia,2012,8712,16.236176226399998,25.359153698199,South
West Virginia,2013,8891,17.2883463682,25.5053802008608,South
West Virginia,2014,9385,18.7868512684,25.7616418185165,South
West Virginia,2015,9947,19.9597833868,26.0351914414414,South
West Virginia,2016,10488,20.5511991984,26.1429120984805,South
West Virginia,2017,11017,20.6506368714,27.9706916764361,South
West Virginia,2018,11337,21.7577022458,N/A,South
West Virginia,2019,11951,24.7837772086,N/A,South
Wisconsin,1999,4001,8.98401372,N/A,Midwest
Wisconsin,2000,4314,7.339258314,26.1489961838394,Midwest
Wisconsin,2001,4744,7.569282663,N/A,Midwest
Wisconsin,2002,5085,9.8878377168,N/A,Midwest
Wisconsin,2003,5411,12.4904429692,N/A,Midwest
Wisconsin,2004,5766,14.5959821962,N/A,Midwest
Wisconsin,2005,6139,16.2958026094,26.7404230512991,Midwest
Wisconsin,2006,6553,17.0050729652,26.7596995212151,Midwest
Wisconsin,2007,6883,16.946120540400003,26.7562065541212,Midwest
Wisconsin,2008,7148,16.4949062672,26.7959132189707,Midwest
Wisconsin,2009,7441,16.820769212,26.8619737750173,Midwest
Wisconsin,2010,7605,18.1613888794,27.1012931034483,Midwest
Wisconsin,2011,7825,20.1540479558,27.3498894213048,Midwest
Wisconsin,2012,7906,21.8481824346,27.5419251739049,Midwest
Wisconsin,2013,7984,23.1780275556,27.7341857335128,Midwest
Wisconsin,2014,8371,24.155214282,27.8926651305684,Midwest
Wisconsin,2015,8654,24.518199352,28.0739096873794,Midwest
Wisconsin,2016,8809,23.852614598,28.2997660362644,Midwest
Wisconsin,2017,9019,22.742807914,28.3943366019612,Midwest
Wisconsin,2018,9244,21.593414392,N/A,Midwest
Wisconsin,2019,9652,20.1881322594,N/A,Midwest
Wyoming,1999,3606,21.4232380026,N/A,West
Wyoming,2000,3964,17.854712716599998,24.9168312641084,West
Wyoming,2001,4275,17.6995747364,N/A,West
Wyoming,2002,4706,20.5061083732,N/A,West
Wyoming,2003,5003,24.841344922,N/A,West
Wyoming,2004,5282,30.751877604,N/A,West
Wyoming,2005,5686,39.935021308,25.5461208172935,West
Wyoming,2006,6154,47.143333112,25.509746309302,West
Wyoming,2007,6560,46.341225824,25.423433709148,West
Wyoming,2008,6796,38.437365186,25.5490425376407,West
Wyoming,2009,6943,33.872121108,25.7808936825886,West
Wyoming,2010,7244,32.16657127,25.8703553464222,West
Wyoming,2011,7482,30.85354084,26.0379001492785,West
Wyoming,2012,7749,30.243664618,26.2507971136097,West
Wyoming,2013,7845,31.90792481,26.459829949679,West
Wyoming,2014,8269,36.018916684,26.4483552070905,West
Wyoming,2015,8652,40.738771672,26.6637416936446,West
Wyoming,2016,8976,45.796471726,26.9160271283241,West
Wyoming,2017,9496,50.042846896,26.9638914873714,West
Wyoming,2018,9787,54.454258302,N/A,West
Wyoming,2019,10111,55.127296898,N/A,West
